user_id,home_city,synthetic_persona,cluster_id,distance_to_centroid,distance_to_next_centroid
00ef231d-9dc1-5a92-abb0-da5c629cc826,Barcelona,culture_theatre_explorer,0,7.345065,20.076626
01217151-bf27-5411-b912-7b1ada8d5305,Malaga,culture_theatre_explorer,0,10.122686,22.151301
0dca4397-d7b1-5334-b43f-c77ffa5fd61a,Madrid,culture_theatre_explorer,0,11.379058,21.182108
0f5112ec-5773-5550-a280-a27457bd6fc5,Madrid,culture_theatre_explorer,0,14.392362,21.995719
10f79568-5182-5b40-b3b2-1c4420d6d141,Malaga,broad_discovery_flexible,0,13.261032,16.15174
123d458a-9a95-5af6-9d73-0b2a4f6c4710,Barcelona,culture_theatre_explorer,0,10.738318,18.053875
20934375-31f1-517e-a0fc-e12837101f2c,Barcelona,culture_theatre_explorer,0,8.423244,19.819539
22b29a04-7568-5a29-add0-9779e2310a08,Malaga,culture_theatre_explorer,0,8.329688,19.379914
2be97220-3ab4-5f69-9341-251e50c95ce5,Malaga,culture_theatre_explorer,0,12.263123,19.395704
2c4955c7-a220-5e0f-9f1f-461382f41d63,Malaga,culture_theatre_explorer,0,12.18608,17.781245
2fe52172-62f9-57e9-98ac-f48cac53f516,Barcelona,culture_theatre_explorer,0,7.566187,18.489079
36669805-3e0e-5e6b-9888-8c83ed3b5340,Barcelona,culture_theatre_explorer,0,12.116452,20.675026
3a7613a0-a6d6-5b2f-b9f5-ab9bbf2a92cc,Barcelona,culture_theatre_explorer,0,13.426117,21.636596
401a6299-b3f4-531d-85de-421a4de8d358,Madrid,culture_theatre_explorer,0,11.174679,22.634211
4f170cde-2ddd-59d7-9126-9da748763fe9,Barcelona,culture_theatre_explorer,0,12.552291,22.210211
4f60f764-7448-564c-b403-fa30d5ff112b,Malaga,culture_theatre_explorer,0,9.02876,22.743562
52176fc2-e0c8-549d-981e-6c99062d9658,Malaga,culture_theatre_explorer,0,12.021293,17.635805
57cbd74c-7eb7-5e7d-8eb1-5d22d360e1a4,Barcelona,culture_theatre_explorer,0,9.813109,22.082664
609bca95-9baa-5bd0-b683-6baea25fd4a5,Madrid,culture_theatre_explorer,0,9.568683,21.453537
71be7efe-ca62-580d-86a8-2701184e4fc8,Madrid,culture_theatre_explorer,0,7.908141,19.609132
7ce0dfa6-39a4-51a4-8114-9d2720b0bb5b,Barcelona,culture_theatre_explorer,0,9.826662,17.14283
849adf7e-db26-541a-8ad6-e58cd327beb1,Barcelona,culture_theatre_explorer,0,10.785665,23.692029
93edb01e-f594-57ff-bc44-93f746657632,Malaga,culture_theatre_explorer,0,14.137904,23.042939
950f9e04-b9db-5534-ae37-b929067de532,Madrid,broad_discovery_flexible,0,15.445109,16.225301
a28e75d4-bb40-5a3c-ace0-4ffa48f50c57,Madrid,culture_theatre_explorer,0,12.045706,22.343388
a7227db7-1e12-5236-bf51-bfd67589798f,Barcelona,culture_theatre_explorer,0,9.32811,23.367313
c1c230e8-492c-5500-b692-6c16f1b0eb3c,Barcelona,culture_theatre_explorer,0,9.298874,20.90929
cd870e30-3d53-5226-aa95-677b162cf287,Malaga,culture_theatre_explorer,0,13.544024,23.52123
cf2ea306-42dc-5b06-8329-059cef2a45db,Madrid,broad_discovery_flexible,0,13.292369,14.270978
d79f97ed-b02a-5b94-b7cb-e755d1d1d4a5,Malaga,culture_theatre_explorer,0,12.745721,21.604486
da2279b2-5cef-592f-a7b8-39ba255e5465,Madrid,culture_theatre_explorer,0,13.623197,23.668284
e8dbf3e3-6537-5ffe-8ab2-c89961bfc325,Madrid,culture_theatre_explorer,0,10.991397,21.521561
ec1e50ed-cc3d-56a2-8ce9-1c0930948181,Malaga,culture_theatre_explorer,0,11.917123,21.95689
edf86f2b-b6b7-5361-a35c-93f1976f9b22,Madrid,culture_theatre_explorer,0,9.716059,19.3456
f091e2ec-aaf3-54b7-940b-0e877ac8f77f,Malaga,culture_theatre_explorer,0,10.795517,23.149624
f10575ed-0860-5780-b445-94eb43595a33,Malaga,culture_theatre_explorer,0,12.576802,22.22818
f68f7c6e-578d-5944-820a-74f786b845c9,Barcelona,culture_theatre_explorer,0,11.259147,22.163833
027a1197-d48d-5e03-9b88-7bb84db2f416,Barcelona,broad_discovery_flexible,1,8.738508,14.789639
0404d614-8aa7-5201-8324-06dafb170d60,Barcelona,sports_basketball_traveler,1,15.376198,20.695142
0587034a-9164-52ea-a7d1-a6d88872d7fc,Valencia,broad_discovery_flexible,1,10.117982,15.062878
06ef8cf1-f2d0-5a8c-ba3f-a74466b0eab0,Madrid,sports_basketball_traveler,1,10.674831,17.582981
08047b03-9e5d-5836-97e0-6c23bc6cf30f,Valencia,broad_discovery_flexible,1,10.750254,14.729189
0bc8f5f6-3933-5b65-b1c4-fa53dd5a3a1a,Barcelona,sports_basketball_traveler,1,11.493814,16.700598
109bfa44-db80-5032-a992-35947bf19b5a,Malaga,broad_discovery_flexible,1,7.227093,17.58516
13f47435-4e49-5628-a07e-aaf729c1b49a,Malaga,broad_discovery_flexible,1,8.09575,13.291135
1a4bd7e1-aa2e-4134-9dc4-341e21e58d03,,,1,15.633978,23.313178
1d3957ad-0b44-5696-b8bb-61a9ca7e18ee,Malaga,broad_discovery_flexible,1,10.667655,18.450606
2011d960-a8fc-5b43-8ec6-e92ed94135a4,Barcelona,broad_discovery_flexible,1,12.262521,15.944562
234b8d80-decc-5418-824e-25776648a64e,Barcelona,sports_basketball_traveler,1,12.023762,21.57152
25ffbb0f-1bf9-5c5b-beda-98c489108e27,Barcelona,broad_discovery_flexible,1,12.985596,16.056804
27a7e068-890f-5bb8-91b4-6538834452c6,Valencia,broad_discovery_flexible,1,10.319697,16.064584
2a7e98ee-023f-4f75-8d54-aec944128fb0,,,1,13.316964,21.274102
2fc3f32e-792f-5521-b320-15859cd5bf4d,Barcelona,sports_basketball_traveler,1,16.143747,26.636044
2fddfe61-46ae-56a9-9185-a04aada0e5d4,Madrid,broad_discovery_flexible,1,7.251352,15.015376
309beb52-0633-5496-93c7-56336e56a1da,Valencia,broad_discovery_flexible,1,10.088908,15.620897
31736e2f-4533-565d-9ce6-4166b082eb31,Valencia,broad_discovery_flexible,1,11.162489,17.32195
35b36074-2f84-544a-842c-ce6ad46851c9,Malaga,broad_discovery_flexible,1,9.923782,14.050575
3f101f1a-9745-50e2-9d4c-783c064fe983,Valencia,broad_discovery_flexible,1,8.684742,17.13705
4682b3e5-a4dc-57a7-87aa-80a1c24adc8c,Malaga,broad_discovery_flexible,1,7.987456,16.561705
4aed7333-4722-49e5-99ea-d005b6bbc706,,,1,14.319897,18.284388
4b0f7bce-40dd-44e7-a81c-c6a2d410ccbb,,,1,13.636114,21.992815
4c333402-966f-5dba-8cad-9869e2dd2506,Malaga,broad_discovery_flexible,1,14.247215,14.880818
5177ab07-3f2a-58f9-8833-ef1c5355560c,Malaga,broad_discovery_flexible,1,10.330948,15.74971
52b36ae7-e129-50f3-a515-35c98894e2aa,Barcelona,sports_basketball_traveler,1,10.578095,19.526422
627d70a4-949d-5fb4-b859-472d18fd9d74,Madrid,sports_basketball_traveler,1,16.105164,23.849757
